date,temperature,humidity,luminosity
2019-12-04 16:36:22.592,22.3,26.5,328
2019-12-04 16:36:22.592,22.3,26.6,337
2019-12-04 16:36:22.592,22.3,26.7,340
2019-12-04 16:36:22.592,22.3,26.7,337
2019-12-04 16:36:22.593,22.4,26.6,334
2019-12-04 16:36:22.593,22.4,26.7,337
2019-12-04 16:36:22.593,22.3,26.6,337
2019-12-04 16:36:22.594,22.3,26.6,337
2019-12-04 16:36:22.594,22.3,26.7,337
2019-12-04 16:36:22.594,22.3,26.7,340
2019-12-04 16:36:22.594,22.3,26.7,337
2019-12-04 16:36:22.595,22.3,26.7,334
2019-12-04 16:36:22.595,22.3,26.7,337
2019-12-04 16:36:22.597,22.3,26.7,334
2019-12-04 16:36:22.597,22.3,26.7,337
2019-12-04 16:36:22.598,22.4,26.7,334
2019-12-04 16:36:22.598,22.3,26.8,337
2019-12-04 16:36:22.598,22.4,26.8,337
2019-12-04 16:36:22.599,22.4,26.8,337
2019-12-04 16:36:22.599,22.3,26.9,337
2019-12-04 16:36:22.599,22.4,26.9,337
2019-12-04 16:36:22.599,22.4,26.8,337
2019-12-04 16:36:22.628,22.4,26.8,340
2019-12-04 16:36:22.628,22.4,26.8,337
2019-12-04 16:36:22.628,22.4,26.8,337
2019-12-04 16:36:22.629,22.4,26.8,337
2019-12-04 16:36:22.629,22.4,26.9,337
2019-12-04 16:36:22.629,22.4,26.9,337
2019-12-04 16:36:22.629,22.4,27.0,340
2019-12-04 16:36:22.630,22.4,27.0,334
2019-12-04 16:36:22.630,22.4,27.0,334
2019-12-04 16:36:22.631,22.4,27.3,334
2019-12-04 16:36:22.631,22.4,27.4,334
2019-12-04 16:36:22.632,22.4,27.5,334
2019-12-04 16:36:22.635,22.4,27.7,337
2019-12-04 16:36:22.635,22.4,28.0,337
2019-12-04 16:36:22.636,22.4,27.8,340
2019-12-04 16:36:22.636,22.4,27.7,337
2019-12-04 16:36:22.636,22.4,27.6,337
2019-12-04 16:36:22.636,22.5,27.7,337
2019-12-04 16:36:22.636,22.4,27.5,337
2019-12-04 16:36:22.637,22.5,27.5,340
2019-12-04 16:36:22.637,22.5,27.3,337
2019-12-04 16:36:22.637,22.4,27.2,337
2019-12-04 16:36:22.638,22.5,27.3,337
2019-12-04 16:36:22.638,22.4,27.1,337
2019-12-04 16:36:22.638,22.4,27.1,340
2019-12-04 16:36:22.638,22.5,27.2,334
2019-12-04 16:36:22.639,22.4,27.1,340
2019-12-04 16:36:22.639,22.4,27.1,340
2019-12-04 16:36:22.639,22.4,27.0,340
2019-12-04 16:36:22.640,22.4,27.0,340
2019-12-04 16:36:22.641,22.4,27.0,340
2019-12-04 16:36:22.641,22.4,26.9,340
2019-12-04 16:36:22.641,22.4,26.9,340
2019-12-04 16:36:22.641,22.4,26.8,337
2019-12-04 16:36:22.642,22.4,26.8,340
2019-12-04 16:36:22.642,22.4,26.9,340
2019-12-04 16:36:22.642,22.4,26.9,340
2019-12-04 16:36:22.642,22.4,27.0,340
2019-12-04 16:36:22.642,22.4,27.0,340
2019-12-04 16:36:22.643,22.4,27.0,340
2019-12-04 16:36:22.643,22.4,27.0,340
2019-12-04 16:36:22.643,22.4,26.9,340
2019-12-04 16:36:22.643,22.4,26.9,340
2019-12-04 16:36:22.643,22.4,26.9,340
2019-12-04 16:36:22.644,22.4,26.9,340
2019-12-04 16:36:22.644,22.4,26.9,340
2019-12-04 16:36:22.644,22.4,26.9,337
2019-12-04 16:36:22.644,22.4,26.8,340
